,control,trial,covariance,p_value,sig_bins,total_bins,shuffled_ran,calculated_grid_spacing,grid_score,field_size,hd_score
187,False,5.0,25.0,0.08357287701541317,6.0,20.0,True,52.582099466142616,1.0516626449991802,5.3025115238676035,0.13946883406846067
188,False,18.0,70.0,0.0004276555019680641,27.0,120.0,True,51.901789291303274,0.9523171499036919,5.8908832442597845,0.10958592459248141
189,False,18.0,15.0,0.08357287701541317,6.0,20.0,True,51.86638935672552,1.0098742245590029,4.853573446116123,0.17888227989811342
190,False,19.0,125.0,0.0027175589195451984,17.0,60.0,True,49.96232046713214,0.6911097351681948,5.9762628149976855,0.04181567247573951
191,False,5.0,75.0,0.00010854035667974223,36.0,100.0,True,53.43110703635919,1.0662620937237524,5.847726009252572,0.11766021889662337
192,False,15.0,140.0,0.014378938734372038,17.0,40.0,True,61.492191370077066,0.5489738004741916,6.425603655241478,0.031606457070152624
193,False,14.0,115.0,2.3573967587094736e-05,56.0,120.0,True,52.383518004310744,1.153206036508327,5.397206712473788,0.03988660133897713
194,False,2.0,10.0,0.08357287701541317,7.0,20.0,True,51.805164826722994,1.0165147042790292,4.694396387418564,0.13548590341774533
195,False,0.0,30.0,,,,False,53.32545232128284,1.164536357001566,5.157209585242165,0.18816775300645203
196,False,8.0,110.0,2.2346981053038265e-05,46.0,120.0,True,52.48225525215247,1.1008568010868656,5.254524007228157,0.04641982373587536
197,False,7.0,55.0,0.0027175589195451984,31.0,60.0,True,52.27221850272167,1.1999017940681027,5.443936646892927,0.264171232614095
198,False,1.0,105.0,0.0004484454765822396,37.0,120.0,True,50.322017200495566,0.9983069151864399,5.760441618735983,0.0763557131997547
199,False,4.0,35.0,0.08357287701541317,3.0,20.0,True,50.33726949797577,0.8073293685038121,5.760441618735983,0.04434278661884088
200,False,5.0,145.0,0.014378938734372038,18.0,40.0,True,56.53852289889148,0.6301114736649676,7.099809072226031,0.11973093305387308
201,False,8.0,95.0,2.2346981053038265e-05,46.0,120.0,True,52.34834791153888,1.1194893627889115,5.3025115238676035,0.051828343664944924
202,False,0.0,130.0,0.08357287701541317,11.0,20.0,True,54.34828630439564,1.0474346067054912,6.143463266494789,0.1030393854051
203,False,19.0,40.0,,,,False,50.00279904153432,1.0854731264880373,5.350068633107469,0.05826151744141608
204,False,12.0,145.0,0.015307801319611411,3.0,40.0,True,50.97205540985935,0.9364668196493873,6.225379726827448,0.08011520388666012
205,False,19.0,105.0,0.00010854035667974223,35.0,100.0,True,49.87585846322793,0.8916032420570237,5.716299653154471,0.03961098282861477
206,False,5.0,45.0,0.08357287701541317,7.0,20.0,True,52.93390465002493,1.0714243470147993,5.536213331493574,0.12993939423520057
207,False,8.0,65.0,2.2335258194775122e-05,31.0,120.0,True,52.152173893809355,1.144744067980112,5.254524007228157,0.07032980836149555
208,False,4.0,30.0,0.08357287701541317,3.0,20.0,True,50.35435177982048,0.8174377622553818,5.536213331493574,0.055003072119457694
209,False,16.0,135.0,0.015282018412087333,8.0,40.0,True,55.04127884146415,0.7602647895869921,7.135397310611003,0.02680408116787672
210,False,9.0,30.0,0.08357287701541317,4.0,20.0,True,52.510601571765186,1.1796437650222305,5.254524007228157,0.13817249658445946
211,False,12.0,30.0,0.08357287701541317,2.0,20.0,True,51.14378073469324,1.1299832818716316,5.397206712473788,0.10246497803925331
212,False,3.0,5.0,,,,False,52.073752359346706,0.8431704361330583,4.585209439685944,0.27457922605528345
213,False,7.0,70.0,2.2335258194775122e-05,52.0,120.0,True,52.712767382314695,1.198023761363543,5.490268858042882,0.2575909476470356
214,False,10.0,25.0,0.015230567271449825,6.0,40.0,True,51.80076478857228,1.2226777593703857,5.007693376343903,0.06303643949094663
215,False,7.0,95.0,4.650663710441662e-06,63.0,140.0,True,52.74887740691605,1.1353383545573266,5.581779641836362,0.23781704785417637
216,False,1.0,70.0,0.0004486441505629272,30.0,120.0,True,50.81631990756058,1.1019785433564313,5.443936646892927,0.08207582707621376
217,False,7.0,80.0,4.650663710441662e-06,57.0,140.0,True,52.63760521622192,1.1456679172189426,5.536213331493574,0.2508060804067259
218,False,16.0,125.0,0.009799571133987007,19.0,80.0,True,54.873565415524425,0.8219203177364605,6.919122724088987,0.026186468031479306
219,False,16.0,120.0,0.0005654693863346475,18.0,80.0,True,54.99576567921784,0.8435354898255427,6.845512941670714,0.02624803348349126
220,False,2.0,95.0,0.0004697606548913069,26.0,120.0,True,50.83277814182413,0.711677773225563,5.9762628149976855,0.03230662445191306
221,False,7.0,120.0,0.0027175589195451984,36.0,60.0,True,52.849453250335884,1.1138738561282615,5.626976975981913,0.21907602425751876
222,False,14.0,50.0,0.08357287701541317,15.0,20.0,True,51.528994623939454,1.2134598622442776,5.107857162049657,0.06347619662601801
223,False,8.0,15.0,0.08357287701541317,8.0,20.0,True,51.81293246719068,1.169752188919484,4.853573446116123,0.1475716434973296
224,False,16.0,105.0,0.0005654693863346475,21.0,80.0,True,54.57103898167915,0.878622312329775,6.542797573583314,0.024995646158913958
225,False,5.0,100.0,0.00010854035667974223,38.0,100.0,True,54.303210057043856,0.9513401984578933,6.102092672891746,0.12015704019036409
226,False,18.0,125.0,0.000536299530926331,30.0,80.0,True,51.58357559971364,0.6132866285099008,6.503967571465592,0.09113037080354808
227,False,6.0,55.0,,,,False,51.16874040089806,1.1183589173397768,5.443936646892927,0.1661146807960358
228,False,19.0,95.0,2.2335258194775122e-05,36.0,120.0,True,49.9345562582798,0.9251398720782413,5.626976975981913,0.041926305222230724
229,False,16.0,60.0,0.002876089614146881,12.0,60.0,True,54.497024821397986,0.9961336927531905,5.9762628149976855,0.030699393263282592
230,False,8.0,25.0,0.08357287701541317,7.0,20.0,True,51.88893122268382,1.1826486123765103,5.007693376343903,0.11247762700571898
231,False,0.0,125.0,0.08357287701541317,8.0,20.0,True,54.30116080934299,1.0460610805141615,6.060439676322787,0.10376153328073842
232,False,6.0,85.0,0.0020413931097160234,40.0,100.0,True,50.87233854337384,1.103889602761384,5.536213331493574,0.15382185378986848
233,False,16.0,15.0,0.08357287701541317,4.0,20.0,True,52.499375206144606,1.1215086565701624,4.853573446116123,0.10473943395464518
234,False,1.0,5.0,,,,False,50.46400823591895,1.031435278575626,4.358637623494104,0.1594872709182663
235,False,12.0,140.0,0.23566625739202485,1.0,40.0,True,51.070870529703605,0.9304468342449841,6.225379726827448,0.07954823719835191
236,False,8.0,85.0,2.2335258194775122e-05,39.0,120.0,True,52.31677824887726,1.1360361456698091,5.3025115238676035,0.057384860902553896
237,False,19.0,35.0,,,,False,50.00279904153432,1.0912060574675027,5.206094181276915,0.06569489568812267
238,False,7.0,135.0,0.014378938734372038,18.0,40.0,True,53.3097825547964,1.1094379865346786,5.671814154787007,0.20930295357188444
239,False,6.0,30.0,,,,False,50.96624484822115,1.0760115614964727,5.3025115238676035,0.18194573762702382
240,False,11.0,50.0,,,,False,51.30431226926533,1.0238607054704818,5.157209585242165,0.26010765912910705
241,False,2.0,45.0,,,,False,51.21338964991919,0.9752549388127054,5.490268858042882,0.05033889796265678
242,False,17.0,115.0,0.000565922507278108,23.0,80.0,True,53.61243066885532,0.8562713980392613,6.695866169640375,0.07167081944398979
243,False,19.0,80.0,4.650663710441662e-06,50.0,140.0,True,50.00539229924058,0.9781972818628298,5.490268858042882,0.04105932420933844
244,False,4.0,45.0,0.08357287701541317,2.0,20.0,True,50.108103265675666,0.7805576851438979,5.9762628149976855,0.034425670880332354
245,False,19.0,70.0,5.109580891128922e-06,45.0,140.0,True,50.017355536641475,1.0114552220354784,5.443936646892927,0.04110154354334642
246,False,16.0,30.0,0.04929594371409369,5.0,60.0,True,53.47466684710355,1.106583237202165,5.397206712473788,0.0601919299701664
247,False,0.0,145.0,,,,False,54.65246475719457,1.0435643286708771,6.346272173317913,0.10136074967531654
248,False,19.0,25.0,,,,False,50.031542578971724,1.056649223090333,5.007693376343903,0.06780656953337967
249,False,14.0,110.0,0.0004297505332049924,57.0,120.0,True,52.28341886966209,1.1616648903640212,5.350068633107469,0.040056107903256845
250,False,11.0,80.0,0.00010860931882296261,32.0,100.0,True,51.869684555519555,0.9539836469463288,5.350068633107469,0.22140939718051086
251,False,3.0,60.0,0.0027175589195451984,21.0,60.0,True,54.542822281388496,1.0345053334833758,5.671814154787007,0.04944663641342973
252,False,15.0,30.0,0.014378938734372038,14.0,40.0,True,53.6156434018179,1.1110681438014727,5.206094181276915,0.07927756667280857
253,False,11.0,90.0,0.00010860931882296261,32.0,100.0,True,51.965723112120166,0.9016532319436925,5.443936646892927,0.20997955247261027
254,False,9.0,85.0,2.4696696467225823e-05,29.0,120.0,True,51.98390608907785,1.1883937643137368,5.443936646892927,0.15596900459921453
255,False,6.0,70.0,0.002042455777670682,37.0,100.0,True,51.16874040089806,1.1207633026626036,5.490268858042882,0.16029226771223465
256,False,1.0,60.0,0.0004427195241543733,27.0,120.0,True,50.827289933732054,1.1215772903498331,5.443936646892927,0.08526101898442584
257,False,4.0,105.0,0.00010854035667974223,31.0,100.0,True,48.747356141774546,0.3119614797171778,6.8824162437906145,0.03972727289053633
258,False,16.0,50.0,0.04751514313372961,9.0,60.0,True,54.11803285262822,1.0006972892878931,5.847726009252572,0.0341461420132094
259,False,18.0,40.0,0.014378938734372038,8.0,40.0,True,52.04987128043023,1.0220320349704566,5.490268858042882,0.13236345294990184
260,False,13.0,15.0,,,,False,50.51355846030789,1.1176594621993405,4.748048373850056,0.13541831849401617
261,False,4.0,80.0,0.00010854035667974223,22.0,100.0,True,49.69742519332379,0.5749582436354292,6.464904349831043,0.0302836111259025
262,False,0.0,25.0,0.08357287701541317,8.0,20.0,True,53.02024017512232,1.1833920898144632,5.007693376343903,0.20288424070262995
263,False,1.0,130.0,0.010308767570622532,19.0,80.0,True,50.10510610637576,0.9557479230458787,5.933726595969213,0.06802700304361323
264,False,8.0,130.0,2.2335258194775122e-05,49.0,120.0,True,52.50138222237334,1.0744369277188521,5.3025115238676035,0.040622873075779435
265,False,10.0,40.0,0.014378938734372038,8.0,40.0,True,52.062817782722846,1.2036155533403212,5.206094181276915,0.04947081130296527
266,False,16.0,35.0,0.04755246162729869,9.0,60.0,True,53.73047920683412,1.0674360297913135,5.443936646892927,0.04727822800658174
267,False,13.0,30.0,,,,False,50.34497797764302,1.1867310901289312,4.956852532935281,0.07016404100988774
268,False,12.0,75.0,0.00042936890710167645,34.0,120.0,True,51.682485601471875,1.0861085859725224,5.804247889354599,0.0891363648296124
269,False,15.0,95.0,0.0020456468275646916,30.0,100.0,True,57.04388883494089,0.9528691896128703,5.847726009252572,0.057060961428988186
270,False,4.0,5.0,,,,False,50.750201585477086,0.714610137519217,4.585209439685944,0.22474456875961207
271,False,12.0,25.0,0.08357287701541317,3.0,20.0,True,51.01015766936868,1.1132504921068285,5.350068633107469,0.10673358546601272
272,False,7.0,25.0,0.014378938734372038,12.0,40.0,True,52.04572611682494,1.1991605106311916,5.007693376343903,0.31066480938145546
273,False,6.0,120.0,0.0028792193688574694,26.0,60.0,True,51.02352575779949,1.0281375217499937,5.760441618735983,0.15919501120348772
274,False,10.0,55.0,0.08357287701541317,8.0,20.0,True,52.52088655024931,1.1938838909904295,5.397206712473788,0.033084397900107546
275,False,5.0,90.0,0.0004282259264027666,39.0,120.0,True,54.173766108435245,0.9903996107985382,6.060439676322787,0.11693265833339667
276,False,16.0,40.0,0.0028604873756993047,11.0,60.0,True,53.823257907452216,1.04528034125694,5.626976975981913,0.04389751056868016
277,False,13.0,115.0,0.00011469718792616556,40.0,100.0,True,50.58870755002552,1.039064099575525,5.206094181276915,0.030436150028875668
278,False,8.0,30.0,0.08357287701541317,6.0,20.0,True,51.57714170802735,1.1915107289341256,5.058023217591067,0.10234966938138357
279,False,6.0,60.0,,,,False,51.16874040089806,1.1116176892545848,5.490268858042882,0.16171972087242756
280,False,3.0,145.0,0.08357287701541317,10.0,20.0,True,57.36870080016041,0.5077435580163141,6.102092672891746,0.009500163711872471
281,False,16.0,65.0,0.0004280357060381352,28.0,120.0,True,54.4825317412199,0.981852863534428,6.01849841340311,0.031118490867788087
282,False,1.0,35.0,,,,False,50.894353415014066,1.1334041073126992,5.254524007228157,0.10368956688295465
283,False,1.0,45.0,,,,False,50.76169708469044,1.1266342090682744,5.397206712473788,0.09395025713419033
284,False,5.0,60.0,0.08357287701541317,6.0,20.0,True,53.22476562561657,1.064159553985063,5.671814154787007,0.12409526058042399
285,False,7.0,35.0,0.0027175589195451984,26.0,60.0,True,52.053709441000024,1.1645419691545171,5.254524007228157,0.27859654230428704
286,False,10.0,75.0,2.3549304528025793e-05,23.0,120.0,True,52.981387636050655,1.1976990860410763,5.397206712473788,0.021217394079553566
287,False,11.0,100.0,0.00010854035667974223,34.0,100.0,True,51.95266833959201,0.8777324622160729,5.443936646892927,0.20160773285859507
288,False,13.0,45.0,,,,False,50.44431526707983,1.1610086176161154,5.007693376343903,0.05810852450416542
289,False,6.0,65.0,,,,False,51.16874040089806,1.1207633026626036,5.490268858042882,0.16170403484293072
290,False,11.0,145.0,0.0027175589195451984,13.0,60.0,True,50.704557399481246,0.6508691117986267,5.626976975981913,0.16888146346027014
291,False,14.0,130.0,0.014378938734372038,29.0,40.0,True,52.496427041531604,1.1442974150874572,5.443936646892927,0.03508249286558747
292,False,17.0,70.0,0.00012072422799694495,17.0,100.0,True,52.926378840479984,1.030605005206878,5.9762628149976855,0.10176371853412709
293,False,11.0,70.0,2.2335258194775122e-05,43.0,120.0,True,51.80461805428386,0.9777320027062735,5.3025115238676035,0.23324909233475258
294,False,13.0,90.0,0.0004474533377562985,45.0,120.0,True,50.56663824335285,1.089879473595945,5.157209585242165,0.037474206095583704
295,False,9.0,45.0,0.08357287701541317,4.0,20.0,True,52.230672173494014,1.1716242106043038,5.397206712473788,0.14552473814198938
296,False,8.0,60.0,2.2335258194775122e-05,32.0,120.0,True,52.152173893809355,1.144744067980112,5.254524007228157,0.0726169787834736
297,False,12.0,90.0,0.0004284162256939236,35.0,120.0,True,51.20091745140401,1.0719034110939825,5.847726009252572,0.08564402638306769
298,False,12.0,130.0,0.04747784926670927,8.0,60.0,True,51.225852791260266,0.9770960299420368,6.01849841340311,0.07949573282759377
299,False,12.0,65.0,0.0004284162256939236,32.0,120.0,True,51.36299253122274,1.102066929088503,5.760441618735983,0.09070657379654441
300,False,8.0,40.0,0.08357287701541317,6.0,20.0,True,51.911203399676886,1.1700657987598693,5.206094181276915,0.09380277817289254
301,False,13.0,85.0,0.00044943966824374245,43.0,120.0,True,50.66239332360272,1.1052904763406814,5.157209585242165,0.03906635920701739
302,False,9.0,140.0,0.0028636016278173024,19.0,60.0,True,53.125211736057274,1.1176204669147132,5.804247889354599,0.1501786556114992
303,False,2.0,90.0,0.000467690633662018,24.0,120.0,True,50.96124382294818,0.771144969341534,5.9762628149976855,0.031069784888254418
304,False,3.0,20.0,0.014378938734372038,12.0,40.0,True,52.30944592349894,1.0427467782645097,5.107857162049657,0.12369945244260055
305,False,2.0,105.0,0.00046789725219162663,26.0,120.0,True,50.83277814182413,0.6708865235901035,5.9762628149976855,0.03215623417559865
306,False,2.0,60.0,0.0004446862369967942,21.0,120.0,True,51.047497621629205,0.936511059147939,5.581779641836362,0.03575023309558876
307,False,2.0,85.0,0.000444292243237368,24.0,120.0,True,50.96124382294818,0.8049895258109973,5.9762628149976855,0.029235855122827496
308,False,0.0,15.0,,,,False,52.43487835348912,1.1889969616102924,4.748048373850056,0.24990028626939997
309,False,8.0,125.0,2.2335258194775122e-05,48.0,120.0,True,52.50138222237334,1.070438848149185,5.3025115238676035,0.040563491193481155
310,False,11.0,85.0,0.00010854035667974223,33.0,100.0,True,51.8617372726731,0.9365316779407754,5.350068633107469,0.21334821665218465
311,False,7.0,105.0,4.650663710441662e-06,63.0,140.0,True,52.74887740691605,1.1091026759693332,5.581779641836362,0.22776725941915252
312,False,17.0,30.0,0.015230567271449825,4.0,40.0,True,51.307266292776234,1.1312182544992633,5.206094181276915,0.1890933112060745
313,False,13.0,70.0,0.005037350147968669,37.0,120.0,True,50.613498165749675,1.1075607457339252,5.157209585242165,0.04149115534029615
314,False,10.0,120.0,2.235870976719957e-05,34.0,120.0,True,53.67184916252327,1.1665854355085594,5.536213331493574,0.015131927856416412
315,False,2.0,50.0,,,,False,51.21338964991919,0.9602174964176585,5.490268858042882,0.044853616120776076
316,False,11.0,125.0,0.000536299530926331,24.0,80.0,True,51.13319227299357,0.8105686227049338,5.490268858042882,0.18752351789651864
317,False,3.0,50.0,0.0027175589195451984,17.0,60.0,True,54.1930427050817,1.0365625841582218,5.581779641836362,0.05504438505891847
318,False,2.0,75.0,0.000445870175812386,22.0,120.0,True,50.9192584320038,0.8596531252416498,5.804247889354599,0.03189866278224252
319,False,15.0,130.0,0.014378938734372038,15.0,40.0,True,60.828338416510576,0.6674211098036361,6.306232201530292,0.04139814139951129
320,False,12.0,60.0,0.08357287701541317,3.0,20.0,True,51.36299253122274,1.1180427603511982,5.716299653154471,0.08848758394123915
321,False,11.0,35.0,,,,False,50.62677566583028,1.0812686617402034,4.956852532935281,0.28586087089726125
322,False,17.0,35.0,0.015077127859415429,7.0,40.0,True,51.629829061429064,1.1112065465478835,5.350068633107469,0.17369498583478954
323,False,16.0,145.0,0.22896769888351842,7.0,40.0,True,54.64643752250318,0.7036729101521322,7.413955902618267,0.02914085342938747
324,False,3.0,25.0,0.01440337435744516,11.0,40.0,True,52.83752958868764,1.0503873651968836,5.206094181276915,0.11107200716660465
325,False,7.0,65.0,2.2335258194775122e-05,48.0,120.0,True,52.712767382314695,1.1956477182751994,5.490268858042882,0.2595780386870588
326,False,15.0,55.0,0.014378938734372038,14.0,40.0,True,54.89279468337223,1.105722867584498,5.443936646892927,0.06336712381365407
327,False,12.0,125.0,0.049681976218621283,7.0,60.0,True,51.22388151582257,1.0105925347471825,6.01849841340311,0.07948027343653526
328,False,7.0,90.0,4.650663710441662e-06,59.0,140.0,True,52.74887740691605,1.1451132661024417,5.536213331493574,0.24059845388443635
329,False,1.0,125.0,0.010130146153165284,19.0,80.0,True,50.17130013850634,0.9675662211583228,5.8908832442597845,0.06929358853277288
330,False,12.0,135.0,0.047403335363854666,8.0,60.0,True,51.070870529703605,0.952196863231743,6.184557124401271,0.07952201775917468
331,False,5.0,130.0,0.000536299530926331,36.0,80.0,True,55.75389913825525,0.7306121029190749,6.657928945514723,0.12215048062464787
332,False,8.0,35.0,0.08357287701541317,7.0,20.0,True,51.76461150140283,1.199317312414025,5.157209585242165,0.10033283912631205
333,False,12.0,15.0,0.08357287701541317,5.0,20.0,True,51.136024630255235,1.072090045957107,5.107857162049657,0.15492781073757053
334,False,17.0,75.0,0.0020467115269292885,16.0,100.0,True,52.97726039108055,1.0219491817172317,6.01849841340311,0.0957165636739171
335,False,13.0,65.0,0.005041032438960962,35.0,120.0,True,50.53250657542392,1.1288030445060335,5.107857162049657,0.04279889112237701
336,False,9.0,145.0,0.015282018412087333,7.0,40.0,True,53.150497848888406,1.1194221974561338,5.804247889354599,0.14956144033677604
337,False,4.0,40.0,0.08357287701541317,3.0,20.0,True,50.324114951631955,0.7936098112128609,5.8908832442597845,0.04068723268094305
338,False,13.0,5.0,,,,False,51.192170137165746,1.026959476182259,4.529629089403834,0.264561196777567
339,False,17.0,20.0,0.2284944698744361,5.0,40.0,True,50.83083391460241,1.1215793982829596,4.905484799187051,0.22872377034498134
340,False,9.0,125.0,2.3598655222237656e-05,41.0,120.0,True,52.76946853975396,1.1507751527248615,5.716299653154471,0.15059954476056248
341,False,11.0,40.0,,,,False,50.968072781692925,1.0714836173466726,4.956852532935281,0.2744715271790382
342,False,0.0,120.0,0.00010854035667974223,46.0,100.0,True,54.30116080934299,1.0548263749767892,6.01849841340311,0.10268800509923286
343,False,9.0,60.0,0.08357287701541317,5.0,20.0,True,52.37025355921148,1.184865263967595,5.397206712473788,0.14698493046637187
344,False,12.0,5.0,,,,False,51.51552792044498,1.0282503976663036,4.748048373850056,0.20959051294509753
345,False,1.0,135.0,0.010244654952048378,18.0,80.0,True,49.98639313493187,0.9410810364338068,6.01849841340311,0.06680818160684641
346,False,10.0,95.0,2.3611008263060468e-05,24.0,120.0,True,53.32141177534672,1.1951988165119123,5.397206712473788,0.014436728783414956
347,False,1.0,40.0,,,,False,50.813831645167326,1.1335758219062546,5.350068633107469,0.10376169513631588
348,False,13.0,40.0,,,,False,50.38061417841572,1.1756921236070175,5.007693376343903,0.059972160548969575
349,False,17.0,10.0,,,,False,50.94594044751835,1.0712282680193372,4.416370438623782,0.2640774925112367
350,False,19.0,60.0,2.235870976719957e-05,44.0,120.0,True,50.17053342784186,1.052550509710187,5.397206712473788,0.04256453730681869
351,False,0.0,55.0,0.08357287701541317,6.0,20.0,True,53.73808044363592,1.1090484432677574,5.536213331493574,0.1484276126844972
352,False,4.0,20.0,0.08357287701541317,4.0,20.0,True,50.332020104119046,0.8146449460275682,5.397206712473788,0.09096040266821652
353,False,10.0,30.0,0.015153676540762776,7.0,40.0,True,52.028920389302954,1.2209361236689338,5.058023217591067,0.05345464398061937
354,False,16.0,115.0,0.000566829763759755,20.0,80.0,True,54.9276282065579,0.8490614619312765,6.7711029823920015,0.025392842916805124
355,False,7.0,45.0,0.0027175589195451984,27.0,60.0,True,52.172241417002496,1.183602187800559,5.397206712473788,0.2693979926534357
356,False,2.0,80.0,0.0004478499471958602,23.0,120.0,True,50.9192584320038,0.8324184016347657,5.847726009252572,0.03177329068947549
357,False,19.0,30.0,,,,False,49.95541136416609,1.090505698019574,5.157209585242165,0.06552186060652795
358,False,7.0,145.0,0.014378938734372038,19.0,40.0,True,53.11267410116162,1.0663549719867085,5.847726009252572,0.1979456641733107
359,False,14.0,5.0,,,,False,50.831001144774255,1.0266722540632431,4.585209439685944,0.2697018549826982
360,False,17.0,25.0,0.2284944698744361,4.0,40.0,True,51.1199715451544,1.136450712466072,5.058023217591067,0.2001238087089423
361,False,0.0,45.0,0.08357287701541317,3.0,20.0,True,53.78609224193309,1.1711619763818917,5.397206712473788,0.15411764186170726
362,False,13.0,140.0,0.0028604873756993047,27.0,60.0,True,50.4523996479456,1.0227805565582526,5.254524007228157,0.026758592045251356
363,False,18.0,50.0,0.014378938734372038,9.0,40.0,True,51.80687944000692,1.0044144609617738,5.490268858042882,0.12057685628792464
364,False,14.0,80.0,2.3512355969040195e-05,52.0,120.0,True,52.22355869495638,1.1811627727091931,5.157209585242165,0.051711755574351675
365,False,8.0,105.0,2.2335258194775122e-05,45.0,120.0,True,52.48225525215247,1.0989131531345022,5.254524007228157,0.04748994979770743
366,False,17.0,85.0,0.00012004009949729992,20.0,100.0,True,53.05841202480529,1.0090719321477004,6.184557124401271,0.0864125910606243
367,False,10.0,60.0,0.08357287701541317,9.0,20.0,True,52.59992913291548,1.1919327770909223,5.397206712473788,0.02950427078601434
368,False,10.0,65.0,0.00042746551820246214,22.0,120.0,True,52.69308385437193,1.1903174689578262,5.397206712473788,0.026793787309756657
369,False,16.0,100.0,0.0005636602791566791,19.0,80.0,True,54.30663030648559,0.8998253604768267,6.464904349831043,0.02423272012966534
370,False,4.0,50.0,0.08357287701541317,3.0,20.0,True,50.21706363193183,0.7782310714928082,5.9762628149976855,0.029196089729254127
371,False,17.0,120.0,0.000565922507278108,23.0,80.0,True,53.59692269633611,0.8254219022534282,6.7711029823920015,0.06797914357349312
372,False,3.0,85.0,4.650663710441662e-06,47.0,140.0,True,55.24905027509182,0.9135656670769925,5.804247889354599,0.02886639313722641
373,False,10.0,90.0,2.3463177024575275e-05,29.0,120.0,True,53.204212669786145,1.1984489181093605,5.397206712473788,0.01639037489775629
374,False,14.0,120.0,2.3512355969040195e-05,54.0,120.0,True,52.48773912060735,1.1428967786627218,5.443936646892927,0.039096014893527244
